Acc. Year,12,24,36,48,60,72,84,96,108,120,132,144,156,168,180,192,204,216,228,240
2003-01-01,0.499777039085195,0.6329838990162393,0.6943415267201924,0.7575947826172194,0.7642623060235939,0.7846218451881662,0.7898040495341668,0.7905631214296618,0.7891844827437898,0.7844125875304893,0.7864395146460271,0.7854547727275472,0.7856106901979731,0.7891844827437898,0.7930167700432076,0.7907272450827417,0.7907928945439737,0.7979650981835692,0.7975670983248502,0.7985682526086381
2004-01-01,0.5370246814728863,0.679813767715707,0.7646763611817298,0.7921795800129855,0.8135651627163764,0.8297541735083922,0.8384459629050496,0.8395842213035938,0.8377219822982017,0.8469004475472403,0.8460799361928125,0.8426892936840749,0.8434937165805725,0.8464660591831314,0.846807938914143,0.8495148219608577,0.8486219125457453,0.8512563975317752,0.8514735917138295,
2005-01-01,0.5470967495208002,0.6769827750647779,0.7345939220457139,0.764066028789914,0.7742379908204763,0.7925999069071599,0.7969900350241166,0.7999259087692943,0.8004653902297929,0.7997343537579578,0.8009423231151613,0.8043551297457073,0.8080064028189377,0.8092417371777607,0.8128930102509909,0.8131041116920557,0.8140227938892817,0.8125138095142637,,
2006-01-01,0.6409735305374293,0.7290577544196865,0.7769673821781388,0.8028542304741296,0.8172729636861309,0.8195203971200838,0.820320097360386,0.8193170250762138,0.8222297263824871,0.8240876506476721,0.8266142897689719,0.8249149267583296,0.8256353463713605,0.8269072833914963,0.835431674315063,0.8346492089937327,0.8340390928621229,,,
2007-01-01,0.5698220734755359,0.6879762174373983,0.7244791766686685,0.7548548767250306,0.7479653747819522,0.7423788519297634,0.7462193828001603,0.7471054085819652,0.7538906721977724,0.7587866161317898,0.7691778743816338,0.7718978432338657,0.7752660441838151,0.775933820967896,0.7791847537996653,0.7778948044996847,,,,
2008-01-01,0.5699301711384078,0.6983672575176931,0.749376131596898,0.7628865901367955,0.7716157500375733,0.7693316303076139,0.7750622955834656,0.7767793019099646,0.77945820776609,0.7821339803989917,0.7836817926714197,0.7844087004592806,0.7880338397289145,0.7880745716308205,0.7904996864058392,,,,,
2009-01-01,0.5996529729524731,0.6811506779243642,0.6961998244513472,0.6820081888842445,0.6782433399687541,0.6844611485224679,0.6808978659282242,0.6800061911850818,0.6852434991591714,0.6854655637503755,0.6853118267256958,0.6839555245301878,0.6864699789782831,0.6874231485312975,,,,,,
2010-01-01,0.6456219617532113,0.7087185539437394,0.7212824170959339,0.7174113500599324,0.7295322911233565,0.7303209085009233,0.7317829114931248,0.7345988876997789,0.7391757492837396,0.7430756242604741,0.7465865920373127,0.7455567081561068,0.7447176768822571,,,,,,,
2011-01-01,0.6438881533432094,0.6832497851578259,0.700231773917936,0.7078960843678527,0.7125764424105019,0.7168228362208441,0.7137097704882621,0.7116403708019721,0.7153810707548326,0.7145525935840649,0.7157648242495173,0.7132076631120392,,,,,,,,
2012-01-01,0.5611363419747605,0.625979604294699,0.6419664963310936,0.6424482441937974,0.640942336060012,0.6325670602543384,0.6382623905423039,0.6364032006425357,0.6382802330557374,0.637548690004965,0.6376129230533254,,,,,,,,,
2013-01-01,0.581792503782734,0.6169946785795345,0.612211580401912,0.6154348174574293,0.6173266398709666,0.623355485260522,0.6386114267613865,0.6475993679638145,0.641649051051802,0.6458646025053633,,,,,,,,,,
2014-01-01,0.539066524961623,0.5782826725338331,0.5823494245035699,0.6004897573059641,0.6308121583969523,0.625839662920539,0.6365849091804693,0.6435689554970118,0.644412861093594,,,,,,,,,,,
2015-01-01,0.4752494882506096,0.4986589568812512,0.5264528569691217,0.5287041222796517,0.5207250475233144,0.5214041177153431,0.5198503755911904,0.5228619042688829,,,,,,,,,,,,
2016-01-01,0.4639172307180054,0.533006700795299,0.5582078402598397,0.5651639790209161,0.5608535511561465,0.5669178772555464,0.5669996267495335,,,,,,,,,,,,,
2017-01-01,0.48730536844939776,0.4908499338631607,0.48710123117425963,0.4917370031133066,0.4991675999283363,0.49550797532313184,,,,,,,,,,,,,,
2018-01-01,0.4531839705593727,0.5091971830932979,0.5183967905100519,0.5282524771003414,0.5189405025323188,,,,,,,,,,,,,,,
2019-01-01,0.5013000470810932,0.5494889214447078,0.5394660192288354,0.5209880224679577,,,,,,,,,,,,,,,,
2020-01-01,0.4216315644326219,0.4734158543960052,0.44463280061958255,,,,,,,,,,,,,,,,,
2021-01-01,0.47678886755235755,0.5049415307772563,,,,,,,,,,,,,,,,,,
2022-01-01,0.4411240985194732,,,,,,,,,,,,,,,,,,,
